#{"t_start": 1760297663.2486463, "env_id": "None"}
r,l,t
-3981.06119,200,193.95576
2577.694948,200,194.100265
-5477.83965,200,194.242617
384.579103,200,194.393757
-4869.40933,200,195.236903
1659.667064,200,195.400471
1271.359037,200,195.553929
2664.876836,200,195.704096
1879.862242,200,197.340547
-5694.95775,200,197.48331
-4688.485128,200,197.640377
-3268.46032,200,197.786283
1778.912614,200,197.930359
2518.080254,200,198.080288
-4438.661817,200,198.931743
-4889.494009,200,199.100742
1296.198425,200,199.249998
2690.759587,200,199.40211
1899.700558,200,199.553672
-2137.980907,200,199.706397
2606.543306,200,199.858528
-4728.531975,200,200.009928
2341.766222,200,200.157425
2091.247694,200,200.307708
2619.697622,200,201.086308
-1168.205063,200,201.24831
-181.474536,200,201.398155
2603.902892,200,201.54862
2158.227143,200,201.754634
-3782.222184,200,201.901619
3118.715451,200,202.078666
-101.253898,200,202.229777
2578.403431,200,202.38482
-4780.508723,200,204.389561
2663.815766,200,204.542561
1097.004418,200,205.424166
1540.887235,200,205.587513
2527.868429,200,205.743425
-3976.383675,200,205.898661
643.544292,200,206.049333
386.210534,200,206.200888
2619.896439,200,206.354049
696.773792,200,206.510257
2479.223526,200,206.662592
2701.049959,200,206.816821
-3358.323894,200,207.637769
2645.337234,200,207.799095
2581.706943,200,207.957288
2393.47186,200,208.09812
1583.789184,200,208.245008
2429.185741,200,208.39589
2764.436885,200,208.549664
-645.360082,200,208.758497
1798.558822,200,208.911803
2616.886982,200,209.070534
-5525.612727,200,209.856529
2322.583123,200,210.040249
1678.952792,200,210.194464
2660.299447,200,211.778918
2488.67112,200,211.928303
1342.130527,200,212.082451
-4826.291999,200,212.230685
-4052.752362,200,212.396769
-4055.915285,200,212.574564
2316.778043,200,212.731279
