#{"t_start": 1760345065.0264885, "env_id": "None"}
r,l,t
1010.75,200,338.699482
1194.25,200,339.020551
1029.25,200,339.282789
1344.75,200,339.530735
1026.25,200,339.794727
1261.25,200,340.012819
1051.25,200,342.068573
1418.75,200,342.333391
698.0,200,342.534127
826.75,200,342.784145
985.25,200,343.053185
1202.75,200,343.310192
1289.75,200,343.600607
1301.0,200,343.851711
1030.5,200,344.064902
1003.0,200,344.388583
899.0,200,344.679005
1032.25,200,346.669145
1442.75,200,346.953194
1410.5,200,347.375798
1220.0,200,347.671679
933.75,200,347.934971
929.5,200,350.592029
1361.5,200,350.848098
829.5,200,351.206275
800.5,200,351.485308
1306.0,200,351.819399
1303.0,200,353.393447
1097.0,200,353.682437
848.0,200,353.92532
1415.25,200,354.215713
667.25,200,354.412115
790.5,200,354.656264
1230.5,200,354.859733
1350.5,200,355.163128
982.25,200,355.415532
976.0,200,355.620524
1491.0,200,357.243445
872.5,200,357.503077
1067.0,200,357.78337
1219.5,200,358.012486
1272.0,200,358.307691
1075.5,200,358.545268
1457.0,200,358.850453
1153.5,200,359.103144
1349.75,200,359.375756
1266.0,200,359.648238
1360.5,200,364.112067
943.25,200,364.410823
1459.75,200,364.679941
1065.25,200,364.959485
456.5,200,365.270859
1287.75,200,365.437466
1427.25,200,365.65613
1014.0,200,365.904365
1189.75,200,366.088639
612.25,200,366.38314
1435.5,200,366.653456
207.75,200,368.391475
1025.5,200,368.588845
1365.5,200,368.889562
1393.5,200,369.230842
846.25,200,369.525862
1374.25,200,369.805025
1166.75,200,370.01028
1015.0,200,370.224486
1396.25,200,370.420924
1319.75,200,370.645706
608.75,200,372.679695
1080.75,200,372.891757
1452.25,200,373.120772
859.75,200,373.45505
1397.25,200,376.270752
913.5,200,376.528866
1256.25,200,376.793194
1238.25,200,377.036434
1306.0,200,377.330736
1398.75,200,377.597215
1098.25,200,379.329809
884.0,200,379.563293
1159.75,200,379.860075
1102.5,200,380.109908
988.0,200,380.450719
1531.5,200,380.707713
1451.5,200,380.988472
1305.25,200,381.328853
1373.0,200,381.697403
1314.25,200,382.049915
869.25,200,383.859988
1312.75,200,384.077273
1116.25,200,384.324434
1249.0,200,384.542286
1441.5,200,384.803942
1029.5,200,385.041323
1024.25,200,385.32217
1284.0,200,385.567828
617.25,200,385.834936
1319.25,200,388.580128
1272.25,200,388.787887
1077.75,200,390.387532
1294.0,200,390.597636
1125.5,200,390.855607
1519.5,200,391.105322
1232.75,200,391.359976
1126.5,200,391.597684
1113.5,200,391.830642
1124.75,200,392.030104
688.75,200,392.330219
59.25,200,392.601047
1147.0,200,394.282481
1134.25,200,394.557724
1312.0,200,394.818837
1159.25,200,395.090889
1286.0,200,395.311414
1180.0,200,395.575821
292.0,200,395.789301
1339.75,200,396.030064
1026.75,200,396.236861
947.5,200,396.416522
525.75,200,398.467867
1323.25,200,398.723265
1100.5,200,398.990518
1302.25,200,401.776552
1250.0,200,402.034594
1490.0,200,402.305581
1208.25,200,402.558383
1238.75,200,402.870753
933.5,200,403.124879
861.0,200,403.414853
378.0,200,405.158165
1247.5,200,405.439913
1257.25,200,405.656306
921.75,200,405.955886
1092.75,200,406.249302
1120.0,200,406.480826
1418.75,200,406.695036
1323.75,200,406.983972
742.75,200,407.24912
1084.5,200,407.528006
1273.5,200,407.794683
1456.0,200,409.822695
903.0,200,410.113276
1055.25,200,410.298146
1410.75,200,410.503141
1520.25,200,410.736434
1385.0,200,411.037323
1269.75,200,411.291877
1109.5,200,413.834886
924.75,200,414.174839
1382.75,200,414.452248
1068.5,200,416.165747
1266.25,200,416.364627
1030.75,200,416.653119
1361.5,200,416.894318
1013.0,200,417.115221
997.0,200,417.404344
1193.25,200,417.596495
1302.75,200,417.813427
1387.75,200,418.048776
978.25,200,418.222122
1100.25,200,419.946247
1299.5,200,420.196061
1333.75,200,420.437658
1066.5,200,420.678691
791.75,200,420.933725
1243.5,200,421.208505
1231.25,200,421.528579
1264.0,200,421.807931
1324.0,200,422.107538
1463.5,200,422.377505
627.25,200,423.932121
1355.0,200,424.153491
1443.25,200,427.263339
1384.75,200,427.638609
1383.25,200,428.014994
1170.5,200,428.373414
1143.0,200,428.793694
1381.75,200,429.196953
1424.5,200,429.507157
1271.25,200,429.709511
1082.0,200,431.367945
1215.25,200,431.591983
1140.0,200,431.943765
1413.25,200,432.215228
1108.75,200,432.49907
1201.0,200,432.755243
1322.75,200,433.055381
1115.75,200,433.327689
1412.25,200,433.610034
1442.0,200,433.900181
1082.0,200,434.113681
1380.0,200,435.885587
1294.0,200,436.193671
1169.25,200,436.625146
1152.0,200,436.871087
1258.0,200,437.171682
1121.75,200,437.459926
1484.5,200,440.513947
1352.5,200,440.924091
1199.0,200,441.212657
935.5,200,441.564824
860.5,200,443.091619
1338.5,200,443.362745
1332.75,200,443.61846
1263.75,200,443.844074
951.25,200,444.039636
1315.25,200,444.219004
692.5,200,444.439513
1435.25,200,444.69565
988.5,200,444.953617
841.25,200,445.253392
1257.25,200,446.932992
1057.0,200,447.147397
1097.0,200,447.379641
1378.25,200,447.604383
905.25,200,447.85931
1157.25,200,448.132026
1002.0,200,448.460411
1231.0,200,448.778281
1472.75,200,448.97188
1425.0,200,449.273203
935.5,200,451.247685
847.25,200,454.05103
1445.5,200,454.365647
959.25,200,454.712776
1395.25,200,454.967099
1156.75,200,455.354571
1340.75,200,455.741985
737.5,200,456.019526
1367.5,200,456.385024
1059.75,200,456.752268
1343.75,200,457.079266
1319.5,200,458.693672
1431.75,200,459.025724
1349.75,200,459.454875
1364.5,200,459.902391
730.25,200,460.180773
1225.25,200,460.49631
835.25,200,460.805747
1115.5,200,461.055159
1050.5,200,461.386507
1490.75,200,461.731148
760.25,200,463.465339
484.5,200,463.736187
180.5,200,463.996473
1430.75,200,464.250358
650.25,200,464.589059
810.5,200,467.485596
1410.25,200,467.79317
1467.75,200,468.133324
1199.5,200,468.52225
498.5,200,468.783127
176.25,200,470.355678
1372.25,200,470.660262
518.0,200,470.867494
437.0,200,471.199156
584.25,200,471.438358
644.0,200,471.60528
1458.25,200,471.861572
1262.75,200,472.150346
875.0,200,472.529908
1413.0,200,472.817854
1465.0,200,474.472761
1190.25,200,474.676963
1012.5,200,474.999023
1177.5,200,475.315541
1008.0,200,475.573595
498.75,200,475.89316
1397.5,200,476.218205
1221.5,200,476.538065
1354.0,200,476.756055
942.5,200,477.055286
336.0,200,479.60457
891.0,200,481.160613
450.0,200,481.570156
1110.5,200,481.881448
1413.0,200,482.16315
1285.75,200,482.402975
1220.75,200,482.649143
1457.5,200,482.891917
1467.0,200,483.098789
764.25,200,483.352526
1355.0,200,483.554762
766.75,200,485.132073
1434.0,200,485.440651
1334.5,200,485.755934
1025.25,200,485.973592
1276.0,200,486.241934
1383.5,200,486.526381
1191.25,200,486.959567
923.75,200,487.195919
1234.0,200,487.482276
1403.25,200,487.731475
1231.0,200,489.651528
1258.75,200,489.998919
965.25,200,490.174213
1249.75,200,490.342953
1389.75,200,492.75556
1267.5,200,492.96844
1269.75,200,493.193824
299.75,200,493.439212
1276.0,200,493.686503
1204.5,200,493.895487
1381.5,200,495.49803
628.25,200,495.702183
1381.25,200,495.897974
929.0,200,496.09827
1415.75,200,496.282699
1085.75,200,496.430037
1189.25,200,496.696877
1238.5,200,496.916762
1302.75,200,497.178987
667.5,200,497.38776
1052.75,200,497.682509
1177.25,200,499.432196
1373.0,200,499.685122
1348.5,200,499.92452
1470.75,200,500.134433
1425.75,200,500.357929
1267.75,200,500.568217
853.25,200,500.795871
1221.0,200,501.063313
1376.75,200,504.135457
1231.75,200,504.355117
564.0,200,506.103708
999.5,200,506.422685
1415.5,200,506.719954
1486.5,200,507.012182
1421.25,200,507.224671
1241.5,200,507.528891
739.25,200,507.760792
1364.5,200,507.959992
1119.75,200,508.168767
1293.5,200,508.458965
747.0,200,510.253889
954.75,200,510.531999
1436.0,200,510.731494
1351.75,200,510.973747
1345.5,200,511.228009
1303.0,200,511.456274
1453.25,200,511.666178
1192.0,200,511.911068
1350.5,200,512.145355
971.25,200,512.34144
1381.75,200,514.304188
1211.25,200,514.500024
247.75,200,514.702316
1476.5,200,517.057405
908.0,200,517.294772
347.25,200,517.542973
1314.0,200,517.917604
1462.75,200,518.216961
1111.5,200,518.490667
1210.5,200,518.831095
862.25,200,519.084613
1206.0,200,520.738885
1227.25,200,520.953858
1277.25,200,521.170274
1286.25,200,521.411117
1144.0,200,521.621772
1302.25,200,521.873478
1413.5,200,522.143672
1241.25,200,522.340713
1118.0,200,522.550377
1392.0,200,522.856146
642.25,200,525.004781
1320.5,200,525.246137
363.5,200,525.427417
846.0,200,525.653174
1050.5,200,525.945441
1163.5,200,526.21402
1094.5,200,526.436342
968.25,200,529.356035
1101.75,200,529.618502
1204.0,200,529.910089
