#{"t_start": 1761635711.127257, "env_id": "None"}
r,l,t
2002.174241,200,2097.616417
2012.993943,200,2097.913479
2003.942975,200,2098.319146
1989.553424,200,2098.634206
2020.13615,200,2098.978189
1986.214985,200,2147.656237
2013.196701,200,2147.992422
1978.424173,200,2148.275409
2019.395363,200,2148.55121
2002.14952,200,2148.836025
1971.372179,200,2185.708036
1998.239583,200,2186.012703
2031.849986,200,2186.31762
2032.162927,200,2186.659406
2036.401886,200,2186.962112
1987.961576,200,2222.421166
1992.321383,200,2222.606004
1992.93612,200,2222.76619
2027.138389,200,2222.933468
2002.131793,200,2223.101658
2042.219397,200,2259.84356
2091.492823,200,2260.129558
2064.203232,200,2260.435105
2001.247772,200,2260.721515
2040.872739,200,2260.975096
2068.175097,200,2297.670228
2059.763162,200,2297.929098
2064.336966,200,2298.202344
2036.0226,200,2298.600151
2073.547088,200,2299.033059
2065.666492,200,2346.323578
2041.414906,200,2346.637571
2070.601583,200,2346.936148
2040.831858,200,2347.210471
2044.910509,200,2347.49837
2047.803013,200,2384.522527
2056.233108,200,2384.913504
2036.6545,200,2385.215974
2061.563272,200,2385.515981
2028.683906,200,2385.823489
2020.887362,200,2424.322406
2062.99673,200,2424.606929
2037.709397,200,2424.8701
2052.952508,200,2425.17428
2026.215782,200,2425.537122
2054.933223,200,2464.163622
1997.394685,200,2464.485022
2048.837011,200,2464.799541
2074.183059,200,2465.110082
2030.78474,200,2465.436546
2038.610602,200,2506.156126
2038.225391,200,2506.559397
2053.230299,200,2506.993522
2032.125856,200,2507.393228
2083.038999,200,2507.775394
2050.790035,200,2546.229757
2054.492262,200,2546.526864
2028.01809,200,2546.790449
2031.540982,200,2547.089259
2040.765515,200,2547.403759
2048.236411,200,2587.791351
2011.231401,200,2588.195827
2056.383593,200,2588.562361
2054.856841,200,2588.852344
2018.147594,200,2589.163564
2016.438641,200,2630.999431
2028.804917,200,2631.326638
2040.701902,200,2631.667489
2022.219193,200,2631.988148
1988.229743,200,2632.3983
2073.963158,200,2673.242315
2063.436891,200,2673.642367
2040.194201,200,2674.040972
2097.937158,200,2674.419223
2050.701608,200,2674.773359
2076.395507,200,2714.726124
2052.937709,200,2715.05549
2048.174557,200,2715.351956
2028.278295,200,2715.656857
2053.108207,200,2715.959373
2057.540788,200,2758.805876
2056.247817,200,2759.196005
2042.885254,200,2759.56531
2029.08016,200,2759.917354
2031.080414,200,2760.301458
2104.515627,200,2800.81247
2066.17113,200,2801.107397
2038.755512,200,2801.39365
