#{"t_start": 1760372762.3799906, "env_id": "None"}
r,l,t
-2654.600005,200,396.076362
-2261.499996,200,396.15136
-2753.000001,200,404.340361
-3004.100019,200,404.455333
-3190.800002,200,404.585715
-3293.90001,200,404.713357
-2343.200004,200,404.841579
-3763.000012,200,404.959137
-3195.600001,200,405.059535
-2640.300001,200,405.148535
-5737.099984,200,405.252
-2990.099993,200,405.346334
-2645.400001,200,405.449273
-2522.600005,200,405.541407
-2830.500001,200,405.629427
-2946.199998,200,405.722256
-2155.499991,200,405.812387
-2421.999995,200,412.788663
-2884.900009,200,412.87865
-1998.0,200,412.986302
-2598.000004,200,413.084097
-2546.400001,200,413.164085
-4583.499991,200,413.249628
-2311.99999,200,413.330242
-2220.999987,200,413.411256
-4090.599997,200,413.48717
-2579.799999,200,413.562168
-1974.2,200,413.643157
-2567.800006,200,413.719167
-3822.599993,200,413.795644
-4251.799993,200,413.875741
-4311.899997,200,413.953737
-3693.599996,200,421.828384
-2884.599996,200,421.909972
-2953.000003,200,421.98997
-4079.600003,200,422.07095
-2466.900002,200,422.147936
-2405.800002,200,422.223942
-5430.600006,200,422.301936
-2227.899999,200,422.420735
-3859.6,200,422.517686
-2728.499996,200,422.638245
-2296.799996,200,422.774355
-2527.599996,200,422.880476
-3731.5,200,422.979496
-3451.699987,200,423.073664
-2681.500005,200,423.165678
-2566.100006,200,429.694327
-3110.199997,200,429.864318
-4043.299993,200,429.954248
-3137.400003,200,430.039326
-4757.900008,200,430.118237
-2895.600005,200,430.221428
-2368.400001,200,430.336458
-4218.80001,200,430.420524
-3914.700008,200,430.503451
-2353.300005,200,430.584443
-2457.200001,200,430.662447
-4696.600012,200,430.74453
-2363.800005,200,430.828
-1880.400003,200,430.903003
-3208.300004,200,430.981002
-4001.399995,200,439.249048
-2363.1,200,439.34414
-2964.199993,200,439.435239
-2574.300002,200,439.517143
-3134.100004,200,439.600181
-3754.999991,200,439.686237
-4239.400009,200,439.763235
-2950.899997,200,439.844585
-3243.00001,200,439.945458
-3373.899993,200,440.050213
-2831.400001,200,440.139226
-2108.3,200,440.218304
-2608.400005,200,440.296217
-2226.8,200,440.37652
-2423.900009,200,440.455522
-4012.39999,200,446.89632
-3455.599998,200,446.978941
-2758.699996,200,447.056849
-2646.499996,200,447.13685
-4292.299986,200,447.217961
-2488.800005,200,447.29095
-2787.70001,200,447.367884
-3680.200004,200,447.444163
-2209.800009,200,447.538331
-3778.799997,200,447.648333
-3702.599999,200,447.738457
-2885.500001,200,447.826447
-2971.999998,200,447.907449
-3003.599998,200,447.984447
-2504.599995,200,448.059447
-2818.199996,200,454.393392
-3547.700005,200,454.47239
-2299.8,200,454.549394
-3500.499988,200,454.622395
-2378.599999,200,454.701487
-3182.500001,200,454.779498
-4115.000002,200,454.858035
-2603.500006,200,454.953209
-2062.700007,200,455.058484
-2009.399999,200,455.142571
-2124.700008,200,455.222586
-2820.999999,200,455.299565
-2023.499997,200,455.377565
-4066.600006,200,455.457487
-2826.299999,200,455.534488
-2715.099995,200,463.100202
-3433.900008,200,463.173289
-2456.599997,200,463.252289
-2478.099997,200,463.3564
-2833.199998,200,463.463143
-2294.300001,200,463.544158
-2585.999998,200,463.62915
-3127.899999,200,463.707149
-3261.100004,200,463.788158
-2540.000003,200,463.918152
-2281.5,200,464.026047
-3012.800001,200,464.111039
-3398.2,200,464.199054
-2046.3,200,464.281375
-2559.100001,200,464.386581
-2251.500009,200,471.307083
-3093.89999,200,471.413613
-2063.999999,200,471.495203
-2185.9,200,471.590705
-2626.599994,200,471.686206
-2709.200001,200,471.769204
-2027.100006,200,471.850208
-2514.000003,200,471.933434
-2561.399997,200,472.016968
-2159.100003,200,472.103829
-2165.199999,200,472.185899
-2935.299997,200,472.263872
-2051.100003,200,472.351447
-2254.899997,200,472.440549
-2058.999997,200,472.527444
-2891.500008,200,480.152253
-2882.099997,200,480.248792
-3516.800001,200,480.341784
-2889.400004,200,480.454781
-2264.800001,200,480.562139
-2545.400002,200,480.650156
-3338.400004,200,480.740227
-2536.099991,200,480.82514
-3763.199999,200,480.909613
-2209.999998,200,480.992691
-4345.100008,200,481.074614
-2827.999994,200,481.152612
-2284.300006,200,481.233614
-4235.40002,200,481.313082
-3480.899995,200,481.394078
-3138.599991,200,487.777927
-2060.800003,200,487.856004
-1897.699997,200,487.949443
-2678.700003,200,488.048514
-2812.100002,200,488.138934
-3903.799999,200,488.221928
-3029.299995,200,488.297933
-1817.0,200,488.371941
-2111.299999,200,488.452944
-2637.199999,200,488.530929
-3139.000004,200,488.603023
-2069.800001,200,488.680941
-3143.700005,200,488.758924
-3086.699996,200,488.833939
-2590.899989,200,488.910939
-3031.5,200,500.481246
-2046.0,200,500.66164
-3801.800001,200,500.815788
-2435.099999,200,501.000328
-3009.8,200,501.225194
-2334.400004,200,501.470946
-2139.599994,200,501.70484
-1878.000003,200,501.878922
-2771.999992,200,502.073864
-3417.999991,200,502.203361
-2896.799997,200,502.332143
-2059.799999,200,502.456394
-2565.400002,200,502.60549
-3025.700003,200,502.735473
-2817.500005,200,502.841474
-2457.500002,200,511.146625
-2421.199993,200,511.272771
-3487.400013,200,511.407993
-3012.999997,200,511.527162
-3338.499996,200,511.684604
-2818.400007,200,511.811588
-2384.800001,200,511.917724
-1923.9,200,512.03684
-3204.1,200,512.172826
-2275.700001,200,512.277006
-3237.600003,200,512.410415
-3548.899997,200,512.509413
